consult	file	k	class	src	partner	p_before	p_after	dp	dlogit	dlogit_raw	flip	argmax_before	argmax_after
1324	7c_BenchDimir_p1.jsonl	4	type	The Wondrous Wasp	Expel from Orazca	0.185470	0.185470	0.000000	0.000000	0.000000	0	PASS	PASS
1324	7c_BenchDimir_p1.jsonl	4	self_mana	The Wondrous Wasp	4	0.185470	0.188655	0.003185	0.020943	0.021091	0	PASS	PASS
1325	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Psychic Rebuttal	0.444397	0.444397	0.000000	0.000000	0.000000	0	PASS	PASS
1325	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Split Decision	0.444397	0.444397	0.000000	0.000000	0.000000	0	PASS	PASS
1325	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Pale Moon	0.444397	0.444397	0.000000	0.000000	0.000000	0	PASS	PASS
1325	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Thassa's Rebuff	0.444397	0.444397	0.000000	0.000000	0.000000	0	PASS	PASS
1325	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Ovinize	0.444397	0.444397	0.000000	0.000000	0.000000	0	PASS	PASS
1325	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Dress Down	0.444397	0.444397	0.000000	0.000000	0.000000	0	PASS	PASS
1325	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Lazotep Plating	0.444397	0.444397	0.000000	0.000000	0.000000	0	PASS	PASS
1325	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Expel from Orazca	0.444397	0.444397	0.000000	0.000000	0.000000	0	PASS	PASS
1325	7c_BenchDimir_p1.jsonl	1	self_mana	The Wondrous Wasp	1	0.444397	0.449471	0.005073	0.020525	0.020540	0	PASS	PASS
1338	7c_BenchDimir_p1.jsonl	1	type	Spyglass Siren	Rookie Mistake	0.499916	0.499916	0.000000	0.000000	0.000000	0	PASS	PASS
1338	7c_BenchDimir_p1.jsonl	1	type	Spyglass Siren	Thassa's Ire	0.499916	0.499916	0.000000	0.000000	0.000000	0	PASS	PASS
1338	7c_BenchDimir_p1.jsonl	1	type	Spyglass Siren	Brainstorm	0.499916	0.499916	0.000000	0.000000	0.000000	0	PASS	PASS
1338	7c_BenchDimir_p1.jsonl	1	type	Spyglass Siren	Mystic Speculation	0.499916	0.499916	0.000000	0.000000	0.000000	0	PASS	PASS
1338	7c_BenchDimir_p1.jsonl	1	type	Spyglass Siren	Slip Out the Back	0.499916	0.499916	0.000000	0.000000	0.000000	0	PASS	PASS
1338	7c_BenchDimir_p1.jsonl	1	type	Spyglass Siren	Extract	0.499916	0.499916	0.000000	0.000000	0.000000	0	PASS	PASS
1338	7c_BenchDimir_p1.jsonl	1	type	Spyglass Siren	Champion's Victory	0.499916	0.499916	0.000000	0.000000	0.000000	0	PASS	PASS
1338	7c_BenchDimir_p1.jsonl	1	type	Spyglass Siren	Tidal Flats	0.499916	0.499916	0.000000	0.000000	0.000000	0	PASS	PASS
1338	7c_BenchDimir_p1.jsonl	1	self_mana	Spyglass Siren	1	0.499916	0.505265	0.005349	0.021396	0.021654	1	PASS	SPELL
1358	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Psychic Rebuttal	0.467203	0.467203	0.000000	0.000000	0.000000	0	PASS	PASS
1358	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Split Decision	0.467203	0.467203	0.000000	0.000000	0.000000	0	PASS	PASS
1358	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Pale Moon	0.467203	0.467203	0.000000	0.000000	0.000000	0	PASS	PASS
1358	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Thassa's Rebuff	0.467203	0.467203	0.000000	0.000000	0.000000	0	PASS	PASS
1358	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Ovinize	0.467203	0.467203	0.000000	0.000000	0.000000	0	PASS	PASS
1358	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Dress Down	0.467203	0.467203	0.000000	0.000000	0.000000	0	PASS	PASS
1358	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Lazotep Plating	0.467203	0.467203	0.000000	0.000000	0.000000	0	PASS	PASS
1358	7c_BenchDimir_p1.jsonl	1	type	The Wondrous Wasp	Expel from Orazca	0.467203	0.467203	0.000000	0.000000	0.000000	0	PASS	PASS
1358	7c_BenchDimir_p1.jsonl	1	self_mana	The Wondrous Wasp	1	0.467203	0.472357	0.005155	0.020694	0.020831	0	PASS	PASS
1366	7c_BenchDimir_p1.jsonl	1	type	Enduring Curiosity	Devious Cover-Up	0.264559	0.264559	0.000000	0.000000	0.000000	0	SPELL	SPELL
1366	7c_BenchDimir_p1.jsonl	1	type	Enduring Curiosity	See Double	0.264559	0.264559	0.000000	0.000000	0.000000	0	SPELL	SPELL
1366	7c_BenchDimir_p1.jsonl	1	type	Enduring Curiosity	Discombobulate	0.264559	0.264559	0.000000	0.000000	0.000000	0	SPELL	SPELL
1366	7c_BenchDimir_p1.jsonl	1	type	Enduring Curiosity	Statute of Denial	0.264559	0.264559	0.000000	0.000000	0.000000	0	SPELL	SPELL
1366	7c_BenchDimir_p1.jsonl	1	type	Enduring Curiosity	Teferi's Ageless Insight	0.264559	0.264559	0.000000	0.000000	0.000000	0	SPELL	SPELL
1366	7c_BenchDimir_p1.jsonl	1	type	Enduring Curiosity	Land Equilibrium	0.264559	0.264559	0.000000	0.000000	0.000000	0	SPELL	SPELL
1366	7c_BenchDimir_p1.jsonl	1	type	Enduring Curiosity	Whelming Wave	0.264559	0.264559	0.000000	0.000000	0.000000	0	SPELL	SPELL
1366	7c_BenchDimir_p1.jsonl	1	type	Enduring Curiosity	Breaking Wave	0.264559	0.264559	0.000000	0.000000	0.000000	0	SPELL	SPELL
1366	7c_BenchDimir_p1.jsonl	1	self_mana	Enduring Curiosity	1	0.264559	0.268800	0.004241	0.021687	0.021862	0	SPELL	SPELL
1369	7c_BenchDimir_p1.jsonl	1	type	Floodpits Drowner	Ior Ruin Expedition	0.465738	0.465738	0.000000	0.000000	0.000000	0	PASS	PASS
1369	7c_BenchDimir_p1.jsonl	1	type	Floodpits Drowner	Futurist Forge	0.465738	0.465738	0.000000	0.000000	0.000000	0	PASS	PASS
1369	7c_BenchDimir_p1.jsonl	1	type	Floodpits Drowner	Prologue to Phyresis	0.465738	0.465738	0.000000	0.000000	0.000000	0	PASS	PASS
1369	7c_BenchDimir_p1.jsonl	1	type	Floodpits Drowner	Joint Exploration	0.465738	0.465738	0.000000	0.000000	0.000000	0	PASS	PASS
1369	7c_BenchDimir_p1.jsonl	1	type	Floodpits Drowner	Miscalculation	0.465738	0.465738	0.000000	0.000000	0.000000	0	PASS	PASS
1369	7c_BenchDimir_p1.jsonl	1	type	Floodpits Drowner	Brackish Blunder	0.465738	0.465738	0.000000	0.000000	0.000000	0	PASS	PASS
1369	7c_BenchDimir_p1.jsonl	1	type	Floodpits Drowner	Foreshadow	0.465738	0.465738	0.000000	0.000000	0.000000	0	PASS	PASS
1369	7c_BenchDimir_p1.jsonl	1	type	Floodpits Drowner	Absorb Identity	0.465738	0.465738	0.000000	0.000000	0.000000	0	PASS	PASS
1369	7c_BenchDimir_p1.jsonl	1	self_mana	Floodpits Drowner	1	0.465738	0.471353	0.005615	0.022549	0.022688	0	PASS	PASS
1400	7c_BenchDimir_p99.jsonl	1	type	The Wondrous Wasp	Psychic Rebuttal	0.450794	0.450794	0.000000	0.000000	0.000000	0	PASS	PASS
1400	7c_BenchDimir_p99.jsonl	1	type	The Wondrous Wasp	Split Decision	0.450794	0.450794	0.000000	0.000000	0.000000	0	PASS	PASS
1400	7c_BenchDimir_p99.jsonl	1	type	The Wondrous Wasp	Pale Moon	0.450794	0.450794	0.000000	0.000000	0.000000	0	PASS	PASS
1400	7c_BenchDimir_p99.jsonl	1	type	The Wondrous Wasp	Thassa's Rebuff	0.450794	0.450794	0.000000	0.000000	0.000000	0	PASS	PASS
1400	7c_BenchDimir_p99.jsonl	1	type	The Wondrous Wasp	Ovinize	0.450794	0.450794	0.000000	0.000000	0.000000	0	PASS	PASS
1400	7c_BenchDimir_p99.jsonl	1	type	The Wondrous Wasp	Dress Down	0.450794	0.450794	0.000000	0.000000	0.000000	0	PASS	PASS
1400	7c_BenchDimir_p99.jsonl	1	type	The Wondrous Wasp	Lazotep Plating	0.450794	0.450794	0.000000	0.000000	0.000000	0	PASS	PASS
1400	7c_BenchDimir_p99.jsonl	1	type	The Wondrous Wasp	Expel from Orazca	0.450794	0.450794	0.000000	0.000000	0.000000	0	PASS	PASS
1400	7c_BenchDimir_p99.jsonl	1	self_mana	The Wondrous Wasp	1	0.450794	0.445681	0.005113	0.020672	0.020688	0	PASS	PASS
1403	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Devious Cover-Up	0.220456	0.220456	0.000000	0.000000	0.000000	0	PASS	PASS
1403	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	See Double	0.220456	0.220456	0.000000	0.000000	0.000000	0	PASS	PASS
1403	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Discombobulate	0.220456	0.220456	0.000000	0.000000	0.000000	0	PASS	PASS
1403	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Statute of Denial	0.220456	0.220456	0.000000	0.000000	0.000000	0	PASS	PASS
1403	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Teferi's Ageless Insight	0.220456	0.220456	0.000000	0.000000	0.000000	0	PASS	PASS
1403	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Land Equilibrium	0.220456	0.220456	0.000000	0.000000	0.000000	0	PASS	PASS
1403	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Whelming Wave	0.220456	0.220456	0.000000	0.000000	0.000000	0	PASS	PASS
1403	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Breaking Wave	0.220456	0.220456	0.000000	0.000000	0.000000	0	PASS	PASS
1403	7c_BenchDimir_p99.jsonl	1	self_mana	Enduring Curiosity	1	0.220456	0.224105	0.003649	0.021109	0.021131	0	PASS	PASS
1405	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Devious Cover-Up	0.222447	0.222447	0.000000	0.000000	0.000000	0	PASS	PASS
1405	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	See Double	0.222447	0.222447	0.000000	0.000000	0.000000	0	PASS	PASS
1405	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Discombobulate	0.222447	0.222447	0.000000	0.000000	0.000000	0	PASS	PASS
1405	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Statute of Denial	0.222447	0.222447	0.000000	0.000000	0.000000	0	PASS	PASS
1405	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Teferi's Ageless Insight	0.222447	0.222447	0.000000	0.000000	0.000000	0	PASS	PASS
1405	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Land Equilibrium	0.222447	0.222447	0.000000	0.000000	0.000000	0	PASS	PASS
1405	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Whelming Wave	0.222447	0.222447	0.000000	0.000000	0.000000	0	PASS	PASS
1405	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Breaking Wave	0.222447	0.222447	0.000000	0.000000	0.000000	0	PASS	PASS
1405	7c_BenchDimir_p99.jsonl	1	self_mana	Enduring Curiosity	1	0.222447	0.226145	0.003698	0.021256	0.021279	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Devious Cover-Up	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	See Double	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Discombobulate	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Statute of Denial	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Teferi's Ageless Insight	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Land Equilibrium	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Whelming Wave	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Breaking Wave	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	1	self_mana	Enduring Curiosity	1	0.182671	0.185899	0.003228	0.021475	0.021503	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Devious Cover-Up	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	See Double	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Discombobulate	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Statute of Denial	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Teferi's Ageless Insight	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Land Equilibrium	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Whelming Wave	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Breaking Wave	0.182671	0.182671	0.000000	0.000000	0.000000	0	PASS	PASS
1408	7c_BenchDimir_p99.jsonl	2	self_mana	Enduring Curiosity	2	0.182671	0.185899	0.003228	0.021475	0.021503	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Devious Cover-Up	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	See Double	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Discombobulate	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Statute of Denial	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Teferi's Ageless Insight	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Land Equilibrium	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Whelming Wave	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Breaking Wave	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	1	self_mana	Enduring Curiosity	1	0.227407	0.231202	0.003796	0.021478	0.021507	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Devious Cover-Up	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	See Double	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Discombobulate	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Statute of Denial	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Teferi's Ageless Insight	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Land Equilibrium	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Whelming Wave	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	2	type	Enduring Curiosity	Breaking Wave	0.227407	0.227407	0.000000	0.000000	0.000000	0	PASS	PASS
1411	7c_BenchDimir_p99.jsonl	2	self_mana	Enduring Curiosity	2	0.227407	0.231202	0.003796	0.021478	0.021507	0	PASS	PASS
1420	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Slaughter	0.128403	0.128403	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Isildur's Fateful Strike	0.128403	0.128403	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Cursecloth Wrappings	0.128403	0.128403	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Damnation	0.128403	0.128403	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Drag to the Bottom	0.128403	0.128403	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Befoul	0.128403	0.128403	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Common Black Removal	0.128403	0.128403	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Court of Ambition	0.128403	0.128403	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	3	self_mana	Elektra, Daughter of the Hand	3	0.128403	0.130957	0.002554	0.022632	0.022981	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Devious Cover-Up	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	See Double	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Discombobulate	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Statute of Denial	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Teferi's Ageless Insight	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Land Equilibrium	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Whelming Wave	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Breaking Wave	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	4	self_mana	Enduring Curiosity	4	0.114004	0.116271	0.002267	0.022251	0.022474	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Devious Cover-Up	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	See Double	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Discombobulate	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Statute of Denial	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Teferi's Ageless Insight	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Land Equilibrium	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Whelming Wave	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Breaking Wave	0.114004	0.114004	0.000000	0.000000	0.000000	0	SPELL	SPELL
1420	7c_BenchDimir_p99.jsonl	5	self_mana	Enduring Curiosity	5	0.114004	0.116271	0.002267	0.022251	0.022474	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Slaughter	0.137251	0.137251	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Isildur's Fateful Strike	0.137251	0.137251	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Cursecloth Wrappings	0.137251	0.137251	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Damnation	0.137251	0.137251	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Drag to the Bottom	0.137251	0.137251	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Befoul	0.137251	0.137251	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Common Black Removal	0.137251	0.137251	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	3	type	Elektra, Daughter of the Hand	Court of Ambition	0.137251	0.137251	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	3	self_mana	Elektra, Daughter of the Hand	3	0.137251	0.134593	0.002658	0.022629	0.022985	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Devious Cover-Up	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	See Double	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Discombobulate	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Statute of Denial	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Teferi's Ageless Insight	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Land Equilibrium	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Whelming Wave	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	4	type	Enduring Curiosity	Breaking Wave	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	4	self_mana	Enduring Curiosity	4	0.121626	0.119269	0.002357	0.022252	0.022478	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Devious Cover-Up	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	See Double	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Discombobulate	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Statute of Denial	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Teferi's Ageless Insight	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Land Equilibrium	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Whelming Wave	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	5	type	Enduring Curiosity	Breaking Wave	0.121626	0.121626	0.000000	0.000000	0.000000	0	SPELL	SPELL
1423	7c_BenchDimir_p99.jsonl	5	self_mana	Enduring Curiosity	5	0.121626	0.119269	0.002357	0.022252	0.022478	0	SPELL	SPELL
1426	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Ior Ruin Expedition	0.483752	0.483752	0.000000	0.000000	0.000000	0	PASS	PASS
1426	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Futurist Forge	0.483752	0.483752	0.000000	0.000000	0.000000	0	PASS	PASS
1426	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Prologue to Phyresis	0.483752	0.483752	0.000000	0.000000	0.000000	0	PASS	PASS
1426	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Joint Exploration	0.483752	0.483752	0.000000	0.000000	0.000000	0	PASS	PASS
1426	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Miscalculation	0.483752	0.483752	0.000000	0.000000	0.000000	0	PASS	PASS
1426	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Brackish Blunder	0.483752	0.483752	0.000000	0.000000	0.000000	0	PASS	PASS
1426	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Foreshadow	0.483752	0.483752	0.000000	0.000000	0.000000	0	PASS	PASS
1426	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Absorb Identity	0.483752	0.483752	0.000000	0.000000	0.000000	0	PASS	PASS
1426	7c_BenchDimir_p99.jsonl	1	self_mana	Floodpits Drowner	1	0.483752	0.478145	0.005607	0.022462	0.022646	0	PASS	PASS
1434	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Devious Cover-Up	0.268485	0.268485	0.000000	0.000000	0.000000	0	PASS	PASS
1434	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	See Double	0.268485	0.268485	0.000000	0.000000	0.000000	0	PASS	PASS
