consult	file	k	class	src	partner	p_before	p_after	dp	dlogit	dlogit_raw	flip	argmax_before	argmax_after
1670	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Teferi's Ageless Insight	0.338701	0.184261	0.154440	0.818652	0.840713	1	SPELL	SPELL
1670	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Land Equilibrium	0.338701	0.187576	0.151125	0.796748	0.818686	1	SPELL	SPELL
1670	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Whelming Wave	0.338701	0.323083	0.015618	0.070553	0.074460	0	SPELL	SPELL
1670	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Breaking Wave	0.338701	0.319884	0.018817	0.085216	0.089873	0	SPELL	SPELL
1670	7c_BenchDimir_p99.jsonl	1	self_mana	Enduring Curiosity	1	0.338701	0.342324	0.003623	0.016132	0.017098	0	SPELL	SPELL
1674	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Ior Ruin Expedition	0.564487	0.476340	0.088147	0.354104	0.357004	1	SPELL	PASS
1674	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Futurist Forge	0.564487	0.496186	0.068301	0.274647	0.277256	1	SPELL	PASS
1674	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Prologue to Phyresis	0.564487	0.628970	0.064484	0.268412	0.274660	0	SPELL	SPELL
1674	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Joint Exploration	0.564487	0.570332	0.005845	0.023815	0.024196	0	SPELL	SPELL
1674	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Miscalculation	0.564487	0.669168	0.104681	0.445033	0.458246	0	SPELL	SPELL
1674	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Brackish Blunder	0.564487	0.572341	0.007854	0.032018	0.032537	0	SPELL	SPELL
1674	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Foreshadow	0.564487	0.527956	0.036531	0.147452	0.149216	0	SPELL	SPELL
1674	7c_BenchDimir_p99.jsonl	1	type	Floodpits Drowner	Absorb Identity	0.564487	0.659321	0.094834	0.400877	0.412099	0	SPELL	SPELL
1674	7c_BenchDimir_p99.jsonl	1	self_mana	Floodpits Drowner	1	0.564487	0.560799	0.003687	0.014984	0.015209	0	SPELL	SPELL
1676	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Devious Cover-Up	0.653336	0.719797	0.066461	0.309719	0.327046	0	SPELL	SPELL
1676	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	See Double	0.653336	0.562806	0.090530	0.381177	0.391438	0	SPELL	SPELL
1676	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Discombobulate	0.653336	0.669348	0.016011	0.071499	0.074653	0	SPELL	SPELL
1676	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Statute of Denial	0.653336	0.675208	0.021872	0.098098	0.102545	0	SPELL	SPELL
1676	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Teferi's Ageless Insight	0.653336	0.448578	0.204759	0.840156	0.853433	1	SPELL	PASS
1676	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Land Equilibrium	0.653336	0.509709	0.143627	0.594895	0.607381	0	SPELL	SPELL
1676	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Whelming Wave	0.653336	0.621141	0.032195	0.139341	0.144258	0	SPELL	SPELL
1676	7c_BenchDimir_p99.jsonl	1	type	Enduring Curiosity	Breaking Wave	0.653336	0.572959	0.080378	0.339804	0.349394	0	SPELL	SPELL
1676	7c_BenchDimir_p99.jsonl	1	self_mana	Enduring Curiosity	1	0.653336	0.656982	0.003646	0.016136	0.016808	0	SPELL	SPELL
1710	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Psychic Rebuttal	0.460538	0.620817	0.160279	0.651196	0.659121	1	PASS	SPELL
1710	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Split Decision	0.460538	0.595240	0.134702	0.543847	0.549052	1	PASS	SPELL
1710	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Pale Moon	0.460538	0.501897	0.041359	0.165765	0.166268	1	PASS	SPELL
1710	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Thassa's Rebuff	0.460538	0.638010	0.177472	0.724914	0.735176	1	PASS	SPELL
1710	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Ovinize	0.460538	0.526748	0.066211	0.265274	0.266433	1	PASS	SPELL
1710	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Dress Down	0.460538	0.451601	0.008936	0.036024	0.036066	0	PASS	PASS
1710	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Lazotep Plating	0.460538	0.557495	0.096957	0.389179	0.391674	1	PASS	SPELL
1710	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Expel from Orazca	0.460538	0.655985	0.195447	0.803631	0.816856	1	PASS	SPELL
1710	7c_BenchDimir_sf.jsonl	1	self_mana	The Wondrous Wasp	1	0.460538	0.463979	0.003442	0.013846	0.013867	0	PASS	PASS
1715	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Devious Cover-Up	0.340080	0.460295	0.120215	0.503784	0.512501	0	SPELL	SPELL
1715	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	See Double	0.340080	0.316976	0.023104	0.104765	0.105228	0	SPELL	SPELL
1715	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Discombobulate	0.340080	0.428294	0.088214	0.374123	0.379233	0	SPELL	SPELL
1715	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Statute of Denial	0.340080	0.391712	0.051632	0.222815	0.225051	0	SPELL	SPELL
1715	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Teferi's Ageless Insight	0.340080	0.213634	0.126446	0.640218	0.641195	1	SPELL	PASS
1715	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Land Equilibrium	0.340080	0.262712	0.077368	0.368982	0.369732	1	SPELL	PASS
1715	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Whelming Wave	0.340080	0.357781	0.017701	0.077930	0.078490	0	SPELL	SPELL
1715	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Breaking Wave	0.340080	0.332752	0.007328	0.032828	0.033005	0	SPELL	SPELL
1715	7c_BenchDimir_sf.jsonl	1	self_mana	Enduring Curiosity	1	0.340080	0.341318	0.001238	0.005510	0.005543	0	SPELL	SPELL
1719	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Devious Cover-Up	0.344216	0.462838	0.118621	0.495636	0.505186	0	SPELL	SPELL
1719	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	See Double	0.344216	0.319570	0.024647	0.111191	0.111800	0	SPELL	SPELL
1719	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Discombobulate	0.344216	0.433840	0.089623	0.378358	0.384322	0	SPELL	SPELL
1719	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Statute of Denial	0.344216	0.395952	0.051736	0.222201	0.224809	0	SPELL	SPELL
1719	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Teferi's Ageless Insight	0.344216	0.215602	0.128614	0.646920	0.648085	1	SPELL	PASS
1719	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Land Equilibrium	0.344216	0.263975	0.080241	0.380850	0.381865	1	SPELL	PASS
1719	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Whelming Wave	0.344216	0.361511	0.017295	0.075749	0.076400	0	SPELL	SPELL
1719	7c_BenchDimir_sf.jsonl	1	type	Enduring Curiosity	Breaking Wave	0.344216	0.335162	0.009055	0.040370	0.040634	0	SPELL	SPELL
1719	7c_BenchDimir_sf.jsonl	1	self_mana	Enduring Curiosity	1	0.344216	0.345526	0.001310	0.005797	0.005840	0	SPELL	SPELL
1722	7c_BenchDimir_sf.jsonl	1	type	Spyglass Siren	Rookie Mistake	0.290678	0.384912	0.094234	0.423341	0.432392	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	1	type	Spyglass Siren	Thassa's Ire	0.290678	0.347780	0.057101	0.263279	0.267622	0	PASS	PASS
1722	7c_BenchDimir_sf.jsonl	1	type	Spyglass Siren	Brainstorm	0.290678	0.435936	0.145258	0.634420	0.652853	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	1	type	Spyglass Siren	Mystic Speculation	0.290678	0.391336	0.100658	0.450392	0.460429	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	1	type	Spyglass Siren	Slip Out the Back	0.290678	0.426652	0.135974	0.596569	0.613018	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	1	type	Spyglass Siren	Extract	0.290678	0.462688	0.172010	0.742567	0.767487	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	1	type	Spyglass Siren	Champion's Victory	0.290678	0.526176	0.235498	0.996892	1.042548	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	1	type	Spyglass Siren	Tidal Flats	0.290678	0.244812	0.045867	0.234386	0.235816	0	PASS	PASS
1722	7c_BenchDimir_sf.jsonl	1	self_mana	Spyglass Siren	1	0.290678	0.294441	0.003763	0.018182	0.018373	0	PASS	PASS
1722	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Rookie Mistake	0.290678	0.384912	0.094234	0.423341	0.432392	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Thassa's Ire	0.290678	0.347780	0.057101	0.263279	0.267622	0	PASS	PASS
1722	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Brainstorm	0.290678	0.435936	0.145258	0.634420	0.652853	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Mystic Speculation	0.290678	0.391336	0.100658	0.450392	0.460429	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Slip Out the Back	0.290678	0.426652	0.135974	0.596569	0.613018	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Extract	0.290678	0.462688	0.172010	0.742567	0.767487	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Champion's Victory	0.290678	0.526176	0.235498	0.996892	1.042548	1	PASS	SPELL
1722	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Tidal Flats	0.290678	0.244812	0.045867	0.234386	0.235816	0	PASS	PASS
1722	7c_BenchDimir_sf.jsonl	2	self_mana	Spyglass Siren	2	0.290678	0.294441	0.003763	0.018182	0.018373	0	PASS	PASS
1726	7c_BenchDimir_sf.jsonl	3	type	Spyglass Siren	Rookie Mistake	0.291325	0.386758	0.095434	0.428001	0.446433	1	ACTIVATE	SPELL
1726	7c_BenchDimir_sf.jsonl	3	type	Spyglass Siren	Thassa's Ire	0.291325	0.289174	0.002150	0.010438	0.010703	0	ACTIVATE	ACTIVATE
1726	7c_BenchDimir_sf.jsonl	3	type	Spyglass Siren	Brainstorm	0.291325	0.435223	0.143898	0.628385	0.661903	1	ACTIVATE	SPELL
1726	7c_BenchDimir_sf.jsonl	3	type	Spyglass Siren	Mystic Speculation	0.291325	0.345135	0.053810	0.248465	0.257183	1	ACTIVATE	SPELL
1726	7c_BenchDimir_sf.jsonl	3	type	Spyglass Siren	Slip Out the Back	0.291325	0.432380	0.141055	0.616812	0.649321	1	ACTIVATE	SPELL
1726	7c_BenchDimir_sf.jsonl	3	type	Spyglass Siren	Extract	0.291325	0.397651	0.106326	0.473697	0.495145	1	ACTIVATE	SPELL
1726	7c_BenchDimir_sf.jsonl	3	type	Spyglass Siren	Champion's Victory	0.291325	0.451773	0.160448	0.695449	0.735174	1	ACTIVATE	SPELL
1726	7c_BenchDimir_sf.jsonl	3	type	Spyglass Siren	Tidal Flats	0.291325	0.249382	0.041942	0.212949	0.217079	0	ACTIVATE	ACTIVATE
1726	7c_BenchDimir_sf.jsonl	3	self_mana	Spyglass Siren	3	0.291325	0.289390	0.001934	0.009387	0.009626	0	ACTIVATE	ACTIVATE
1741	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Psychic Rebuttal	0.260678	0.414929	0.154252	0.698825	0.705036	1	PASS	SPELL
1741	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Split Decision	0.260678	0.411152	0.150475	0.683245	0.689084	1	PASS	SPELL
1741	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Pale Moon	0.260678	0.332068	0.071391	0.343604	0.344566	1	PASS	SPELL
1741	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Thassa's Rebuff	0.260678	0.442962	0.182285	0.813301	0.822753	1	PASS	SPELL
1741	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Ovinize	0.260678	0.332222	0.071544	0.344297	0.345263	1	PASS	SPELL
1741	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Dress Down	0.260678	0.266286	0.005608	0.028902	0.028910	0	PASS	PASS
1741	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Lazotep Plating	0.260678	0.368665	0.107987	0.504501	0.507083	1	PASS	SPELL
1741	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Expel from Orazca	0.260678	0.453721	0.193043	0.856802	0.867738	1	PASS	SPELL
1741	7c_BenchDimir_sf.jsonl	3	self_mana	The Wondrous Wasp	3	0.260678	0.260017	0.000661	0.003432	0.003433	0	PASS	PASS
1754	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Ior Ruin Expedition	0.233573	0.156718	0.076855	0.494606	0.509372	1	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Futurist Forge	0.233573	0.181525	0.052048	0.317806	0.329231	1	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Prologue to Phyresis	0.233573	0.264410	0.030837	0.165074	0.174617	0	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Joint Exploration	0.233573	0.222198	0.011375	0.064656	0.067657	0	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Miscalculation	0.233573	0.291294	0.057722	0.299140	0.318694	0	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Brackish Blunder	0.233573	0.229360	0.004213	0.023684	0.024828	0	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Foreshadow	0.233573	0.202835	0.030738	0.180421	0.187885	1	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Absorb Identity	0.233573	0.276481	0.042909	0.226263	0.240105	0	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	2	self_mana	Floodpits Drowner	2	0.233573	0.236128	0.002555	0.014220	0.014933	0	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	5	type	The Wondrous Wasp	Psychic Rebuttal	0.167478	0.241424	0.073946	0.458721	0.477524	1	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	5	type	The Wondrous Wasp	Split Decision	0.167478	0.192074	0.024596	0.167019	0.171841	0	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	5	type	The Wondrous Wasp	Pale Moon	0.167478	0.174988	0.007510	0.052928	0.054245	0	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	5	type	The Wondrous Wasp	Thassa's Rebuff	0.167478	0.233716	0.066238	0.416164	0.432412	1	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	5	type	The Wondrous Wasp	Ovinize	0.167478	0.201730	0.034252	0.228093	0.235204	0	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	5	type	The Wondrous Wasp	Dress Down	0.167478	0.147048	0.020430	0.154339	0.157220	0	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	5	type	The Wondrous Wasp	Lazotep Plating	0.167478	0.223796	0.056318	0.359925	0.373085	1	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	5	type	The Wondrous Wasp	Expel from Orazca	0.167478	0.265849	0.098371	0.587820	0.615623	1	SPELL	SPELL
1754	7c_BenchDimir_sf.jsonl	5	self_mana	The Wondrous Wasp	5	0.167478	0.169481	0.002003	0.014294	0.014632	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Ior Ruin Expedition	0.340602	0.262875	0.077727	0.370465	0.373142	1	SPELL	PASS
1756	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Futurist Forge	0.340602	0.262852	0.077749	0.370582	0.373260	1	SPELL	PASS
1756	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Prologue to Phyresis	0.340602	0.386347	0.045745	0.197920	0.201833	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Joint Exploration	0.340602	0.337315	0.003287	0.014668	0.014873	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Miscalculation	0.340602	0.439845	0.099243	0.418822	0.430226	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Brackish Blunder	0.340602	0.346317	0.005715	0.025346	0.025725	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Foreshadow	0.340602	0.291409	0.049193	0.227937	0.230104	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Absorb Identity	0.340602	0.413997	0.073395	0.313147	0.320495	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	1	self_mana	Floodpits Drowner	1	0.340602	0.343809	0.003207	0.014247	0.014456	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Psychic Rebuttal	0.227515	0.363567	0.136052	0.662481	0.670829	1	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Split Decision	0.227515	0.339594	0.112079	0.557294	0.562866	1	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Pale Moon	0.227515	0.261173	0.033658	0.182518	0.183123	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Thassa's Rebuff	0.227515	0.383299	0.155784	0.746828	0.757975	1	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Ovinize	0.227515	0.278642	0.051127	0.271189	0.272420	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Dress Down	0.227515	0.220786	0.006729	0.038693	0.038739	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Lazotep Plating	0.227515	0.305935	0.078420	0.403206	0.405936	0	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	3	type	The Wondrous Wasp	Expel from Orazca	0.227515	0.398775	0.171260	0.811826	0.825518	1	SPELL	SPELL
1756	7c_BenchDimir_sf.jsonl	3	self_mana	The Wondrous Wasp	3	0.227515	0.230008	0.002494	0.014134	0.014156	0	SPELL	SPELL
1759	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Psychic Rebuttal	0.348154	0.508946	0.160792	0.662951	0.671911	1	PASS	SPELL
1759	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Split Decision	0.348154	0.484266	0.136112	0.564205	0.570396	1	PASS	SPELL
1759	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Pale Moon	0.348154	0.391699	0.043545	0.186985	0.187706	1	PASS	SPELL
1759	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Thassa's Rebuff	0.348154	0.528549	0.180395	0.741482	0.753157	1	PASS	SPELL
1759	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Ovinize	0.348154	0.413712	0.065557	0.278520	0.279972	1	PASS	SPELL
1759	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Dress Down	0.348154	0.342327	0.005827	0.025778	0.025819	0	PASS	PASS
1759	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Lazotep Plating	0.348154	0.444575	0.096421	0.404548	0.407569	1	PASS	SPELL
1759	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Expel from Orazca	0.348154	0.546933	0.198779	0.815450	0.830146	1	PASS	SPELL
1759	7c_BenchDimir_sf.jsonl	2	self_mana	The Wondrous Wasp	2	0.348154	0.344952	0.003202	0.014139	0.014163	0	PASS	PASS
1761	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Psychic Rebuttal	0.245968	0.389219	0.143251	0.669639	0.679000	1	SPELL	SPELL
1761	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Split Decision	0.245968	0.367403	0.121436	0.576862	0.583518	0	SPELL	SPELL
1761	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Pale Moon	0.245968	0.284987	0.039019	0.200378	0.201220	0	SPELL	SPELL
1761	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Thassa's Rebuff	0.245968	0.407921	0.161953	0.747669	0.759805	1	SPELL	SPELL
1761	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Ovinize	0.245968	0.302935	0.056967	0.286874	0.288461	0	SPELL	SPELL
1761	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Dress Down	0.245968	0.242907	0.003061	0.016574	0.016603	0	SPELL	SPELL
1761	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Lazotep Plating	0.245968	0.329938	0.083970	0.411770	0.414991	0	SPELL	SPELL
1761	7c_BenchDimir_sf.jsonl	2	type	The Wondrous Wasp	Expel from Orazca	0.245968	0.426554	0.180586	0.824309	0.839666	1	SPELL	SPELL
1761	7c_BenchDimir_sf.jsonl	2	self_mana	The Wondrous Wasp	2	0.245968	0.243328	0.002640	0.014286	0.014311	0	SPELL	SPELL
1764	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Psychic Rebuttal	0.467688	0.632110	0.164422	0.670708	0.680240	1	PASS	SPELL
1764	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Split Decision	0.467688	0.611447	0.143759	0.582827	0.589747	1	PASS	SPELL
1764	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Pale Moon	0.467688	0.518989	0.051301	0.205420	0.206321	1	PASS	SPELL
1764	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Thassa's Rebuff	0.467688	0.648740	0.181052	0.742934	0.755049	1	PASS	SPELL
1764	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Ovinize	0.467688	0.540625	0.072937	0.292287	0.293968	1	PASS	SPELL
1764	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Dress Down	0.467688	0.466191	0.001497	0.006016	0.006027	0	PASS	PASS
1764	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Lazotep Plating	0.467688	0.570177	0.102489	0.412003	0.415291	1	PASS	SPELL
1764	7c_BenchDimir_sf.jsonl	1	type	The Wondrous Wasp	Expel from Orazca	0.467688	0.668114	0.200426	0.829096	0.844866	1	PASS	SPELL
1764	7c_BenchDimir_sf.jsonl	1	self_mana	The Wondrous Wasp	1	0.467688	0.464133	0.003555	0.014288	0.014315	0	PASS	PASS
1776	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Rookie Mistake	0.313887	0.410338	0.096450	0.419439	0.433414	1	SPELL	SPELL
1776	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Thassa's Ire	0.313887	0.320684	0.006796	0.031377	0.031994	0	SPELL	SPELL
1776	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Brainstorm	0.313887	0.422314	0.108427	0.468728	0.485322	1	SPELL	SPELL
1776	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Mystic Speculation	0.313887	0.360662	0.046775	0.209516	0.214827	0	SPELL	SPELL
1776	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Slip Out the Back	0.313887	0.460573	0.146686	0.623973	0.650502	1	SPELL	SPELL
1776	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Extract	0.313887	0.433096	0.119209	0.512778	0.531922	1	SPELL	SPELL
1776	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Champion's Victory	0.313887	0.511235	0.197348	0.826956	0.870911	1	SPELL	SPELL
1776	7c_BenchDimir_sf.jsonl	2	type	Spyglass Siren	Tidal Flats	0.313887	0.235609	0.078278	0.394897	0.398809	0	SPELL	SPELL
1776	7c_BenchDimir_sf.jsonl	2	self_mana	Spyglass Siren	2	0.313887	0.317129	0.003242	0.015013	0.015301	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Ior Ruin Expedition	0.304461	0.210495	0.093966	0.495799	0.510220	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Futurist Forge	0.304461	0.241320	0.063141	0.319311	0.330511	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Prologue to Phyresis	0.304461	0.338649	0.034189	0.156826	0.165655	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Joint Exploration	0.304461	0.290300	0.014161	0.067783	0.070855	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Miscalculation	0.304461	0.369487	0.065026	0.291726	0.310333	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Brackish Blunder	0.304461	0.299749	0.004712	0.022350	0.023409	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Foreshadow	0.304461	0.266059	0.038402	0.188565	0.196135	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	1	type	Floodpits Drowner	Absorb Identity	0.304461	0.354706	0.050246	0.227731	0.241428	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	1	self_mana	Floodpits Drowner	1	0.304461	0.307425	0.002964	0.013958	0.014644	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Ior Ruin Expedition	0.304461	0.210495	0.093966	0.495799	0.510220	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Futurist Forge	0.304461	0.241320	0.063141	0.319311	0.330511	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Prologue to Phyresis	0.304461	0.338649	0.034189	0.156826	0.165655	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Joint Exploration	0.304461	0.290300	0.014161	0.067783	0.070855	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Miscalculation	0.304461	0.369487	0.065026	0.291726	0.310333	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Brackish Blunder	0.304461	0.299749	0.004712	0.022350	0.023409	0	SPELL	SPELL
1778	7c_BenchDimir_sf.jsonl	2	type	Floodpits Drowner	Foreshadow	0.304461	0.266059	0.038402	0.188565	0.196135	0	SPELL	SPELL
